"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 16 02:01:08 UTC 2024","Sun Jun 16 02:02:09 UTC 2024","60413","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Sun Jun 16 01:30:25 UTC 2024","Sun Jun 16 01:47:09 UTC 2024","1004349","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"passed","Sun Jun 16 01:53:08 UTC 2024","Sun Jun 16 01:53:35 UTC 2024","26698","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[postgres]",""
"passed","Sun Jun 16 02:13:28 UTC 2024","Sun Jun 16 02:16:18 UTC 2024","170687","tests.integration.ha_tests","test_self_healing","","","","test_network_cut_without_ip_change","Completely cut and restore network (situation when the unit IP doesn't change)."
"passed","Sun Jun 16 01:53:36 UTC 2024","Sun Jun 16 01:54:19 UTC 2024","42609","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Sun Jun 16 01:46:55 UTC 2024","Sun Jun 16 01:46:56 UTC 2024","1050","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Sun Jun 16 01:46:28 UTC 2024","Sun Jun 16 02:03:26 UTC 2024","1018174","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v3","Test application deploy in dirty environment with garbage storage from another application."
"passed","Sun Jun 16 01:47:10 UTC 2024","Sun Jun 16 01:51:26 UTC 2024","256895","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Sun Jun 16 01:29:56 UTC 2024","Sun Jun 16 01:30:10 UTC 2024","14142","tests.integration","test_tls","","","","test_deploy_active","Build the charm and deploy it."
"passed","Sun Jun 16 01:30:08 UTC 2024","Sun Jun 16 01:50:11 UTC 2024","1203333","tests.integration","test_db","","","","test_mailman3_core_db","Deploy Mailman3 Core to test the 'db' relation."
"broken","Sun Jun 16 01:30:29 UTC 2024","Sun Jun 16 02:36:05 UTC 2024","3936690","tests.integration","test_backups","","","","test_backup","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"passed","Sun Jun 16 01:29:52 UTC 2024","Sun Jun 16 01:42:22 UTC 2024","749245","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Sun Jun 16 01:42:22 UTC 2024","Sun Jun 16 01:42:24 UTC 2024","2120","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Sun Jun 16 02:02:52 UTC 2024","Sun Jun 16 02:03:43 UTC 2024","50624","tests.integration.new_relations","test_new_relations","","","","test_relation_with_no_database_name","Test that a relation with no database name doesn't block the charm."
"skipped","Sun Jun 16 02:36:05 UTC 2024","Sun Jun 16 02:36:05 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"broken","Sun Jun 16 02:04:15 UTC 2024","Sun Jun 16 02:06:03 UTC 2024","108240","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"passed","Sun Jun 16 01:38:30 UTC 2024","Sun Jun 16 01:46:28 UTC 2024","477950","tests.integration.ha_tests","test_smoke","","","","test_charm_garbage_ignorance","Test charm deploy in dirty environment with garbage storage."
"skipped","Sun Jun 16 02:03:26 UTC 2024","Sun Jun 16 02:03:26 UTC 2024","0","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v2","Test application deploy in dirty environment with garbage storage from another application."
"passed","Sun Jun 16 02:08:31 UTC 2024","Sun Jun 16 02:17:08 UTC 2024","516660","tests.integration.new_relations","test_new_relations","","","","test_nextcloud_db_blocked",""
"passed","Sun Jun 16 01:48:50 UTC 2024","Sun Jun 16 01:51:05 UTC 2024","134181","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"passed","Sun Jun 16 01:48:40 UTC 2024","Sun Jun 16 01:48:48 UTC 2024","8498","tests.integration.ha_tests","test_replication","","","","test_consistency","Write to primary, read data from secondaries (check consistency)."
