"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the password can't be set to an empty string.","34337","test_empty_password","tests.integration","Sat Aug 24 01:54:28 UTC 2024","passed","Sat Aug 24 01:55:02 UTC 2024","","test_password_rotation","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sat Aug 24 01:49:31 UTC 2024","skipped","Sat Aug 24 01:49:31 UTC 2024","","test_self_healing","",""
"Test that passwords don't get exposed on postgresql logs.","6677","test_no_password_exposed_on_logs","tests.integration","Sat Aug 24 01:55:16 UTC 2024","passed","Sat Aug 24 01:55:22 UTC 2024","","test_password_rotation","",""
"","1030","test_settings_are_correct[1]","tests.integration","Sat Aug 24 01:43:23 UTC 2024","passed","Sat Aug 24 01:43:24 UTC 2024","","test_charm","",""
"","0","test_restart_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 24 01:49:31 UTC 2024","skipped","Sat Aug 24 01:49:31 UTC 2024","","test_self_healing","",""
"Test that an application can request additional databases using the same interface.","23937","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Sat Aug 24 01:50:48 UTC 2024","broken","Sat Aug 24 01:51:12 UTC 2024","","test_new_relations","",""
"","0","test_get_data_integrator_credentials","tests.integration.ha_tests","Sat Aug 24 01:51:56 UTC 2024","skipped","Sat Aug 24 01:51:56 UTC 2024","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","1887795","test_backup_aws","tests.integration","Sat Aug 24 01:37:44 UTC 2024","broken","Sat Aug 24 02:09:12 UTC 2024","","test_backups","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 24 01:49:31 UTC 2024","skipped","Sat Aug 24 01:49:31 UTC 2024","","test_self_healing","",""
"","10","test_upgrade_from_edge","tests.integration.ha_tests","Sat Aug 24 01:44:51 UTC 2024","broken","Sat Aug 24 01:44:51 UTC 2024","","test_upgrade","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2820","test_password_from_secret_same_as_cli","tests.integration","Sat Aug 24 01:54:25 UTC 2024","passed","Sat Aug 24 01:54:28 UTC 2024","","test_password_rotation","",""
"","81853","test_scale_down","tests.integration","Sat Aug 24 01:48:59 UTC 2024","passed","Sat Aug 24 01:50:21 UTC 2024","","test_subordinates","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","0","test_restore_on_new_cluster","tests.integration","Sat Aug 24 02:07:06 UTC 2024","skipped","Sat Aug 24 02:07:06 UTC 2024","","test_backups","",""
"Kill primary unit, check reelection.","63","test_reelection","tests.integration.ha_tests","Sat Aug 24 01:51:21 UTC 2024","broken","Sat Aug 24 01:51:21 UTC 2024","","test_replication","",""
"","111642","test_roles_blocking","tests.integration","Sat Aug 24 01:54:59 UTC 2024","passed","Sat Aug 24 01:56:51 UTC 2024","","test_db","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Sat Aug 24 01:49:31 UTC 2024","skipped","Sat Aug 24 01:49:31 UTC 2024","","test_self_healing","",""
"Test that there is no read-only endpoint in a standalone cluster.","158","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sat Aug 24 01:41:47 UTC 2024","broken","Sat Aug 24 01:41:47 UTC 2024","","test_new_relations","",""
"","19189","test_extensions_blocking","tests.integration","Sat Aug 24 01:56:51 UTC 2024","passed","Sat Aug 24 01:57:10 UTC 2024","","test_db","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1570573","test_landscape_scalable_bundle_db","tests.integration","Sat Aug 24 01:35:35 UTC 2024","passed","Sat Aug 24 02:01:46 UTC 2024","","test_db_admin","",""
"Recreates the cluster from storage volumes.","1164542","test_cluster_restore","tests.integration.ha_tests","Sat Aug 24 01:53:46 UTC 2024","passed","Sat Aug 24 02:13:11 UTC 2024","","test_restore_cluster","",""
"","0","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Aug 24 01:49:31 UTC 2024","skipped","Sat Aug 24 01:49:31 UTC 2024","","test_self_healing","",""
"Test that async replication works when scaling the clusters.","0","test_scaling","tests.integration.ha_tests","Sat Aug 24 01:51:56 UTC 2024","skipped","Sat Aug 24 01:51:56 UTC 2024","","test_async_replication","",""
