"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 26 01:28:50 UTC 2024","Wed Jun 26 01:39:03 UTC 2024","613065","tests.integration","test_plugins","","","","test_plugins","Build and deploy one unit of PostgreSQL and then test the available plugins."
"passed","Wed Jun 26 01:56:58 UTC 2024","Wed Jun 26 01:57:25 UTC 2024","27539","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"passed","Wed Jun 26 01:29:00 UTC 2024","Wed Jun 26 01:47:28 UTC 2024","1107707","tests.integration.ha_tests","test_restore_cluster","","","","test_build_and_deploy","Build and deploy two PostgreSQL clusters."
"broken","Wed Jun 26 02:33:23 UTC 2024","Wed Jun 26 02:58:25 UTC 2024","1502225","tests.integration","test_charm","","","","test_persist_data_through_primary_deletion","Test data persists through a primary deletion."
"passed","Wed Jun 26 01:43:53 UTC 2024","Wed Jun 26 01:48:32 UTC 2024","278401","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Wed Jun 26 02:17:37 UTC 2024","Wed Jun 26 02:19:16 UTC 2024","99100","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_secondary_cluster","Test that async replication fails back correctly."
"passed","Wed Jun 26 01:28:56 UTC 2024","Wed Jun 26 01:43:53 UTC 2024","897121","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"broken","Wed Jun 26 01:29:13 UTC 2024","Wed Jun 26 02:42:21 UTC 2024","4388227","tests.integration","test_backups","","","","test_backup","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"skipped","Wed Jun 26 02:05:34 UTC 2024","Wed Jun 26 02:05:34 UTC 2024","0","tests.integration.ha_tests","test_smoke","","","","test_app_resources_conflicts_v2","Test application deploy in dirty environment with garbage storage from another application."
"passed","Wed Jun 26 01:29:03 UTC 2024","Wed Jun 26 01:29:20 UTC 2024","16916","tests.integration","test_tls","","","","test_deploy_active","Build the charm and deploy it."
"broken","Wed Jun 26 02:01:29 UTC 2024","Wed Jun 26 02:03:18 UTC 2024","109288","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"passed","Wed Jun 26 01:43:59 UTC 2024","Wed Jun 26 01:43:59 UTC 2024","70","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"broken","Wed Jun 26 01:29:19 UTC 2024","Wed Jun 26 02:19:49 UTC 2024","3030011","tests.integration","test_db_admin","","","","test_landscape_scalable_bundle_db","Deploy Landscape Scalable Bundle to test the 'db-admin' relation."
"passed","Wed Jun 26 01:44:02 UTC 2024","Wed Jun 26 01:45:54 UTC 2024","112451","tests.integration","test_charm","","","","test_postgresql_parameters_change","Test that's possible to change PostgreSQL parameters."
"passed","Wed Jun 26 01:47:11 UTC 2024","Wed Jun 26 01:47:13 UTC 2024","1835","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Wed Jun 26 02:16:58 UTC 2024","Wed Jun 26 02:17:36 UTC 2024","37378","tests.integration.ha_tests","test_async_replication","","","","test_async_replication_failover_in_main_cluster","Test that async replication fails over correctly."
"passed","Wed Jun 26 02:10:45 UTC 2024","Wed Jun 26 02:14:00 UTC 2024","195317","tests.integration.ha_tests","test_self_healing","","","","test_network_cut_without_ip_change","Completely cut and restore network (situation when the unit IP doesn't change)."
"passed","Wed Jun 26 01:47:13 UTC 2024","Wed Jun 26 01:47:13 UTC 2024","632","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Wed Jun 26 02:00:31 UTC 2024","Wed Jun 26 02:01:14 UTC 2024","43298","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
