"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_database_is_up[0]","tests.integration","Mon Oct 14 01:50:21 UTC 2024","passed","Mon Oct 14 01:50:21 UTC 2024","","test_charm","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Mon Oct 14 02:06:31 UTC 2024","skipped","Mon Oct 14 02:06:31 UTC 2024","","test_db","",""
"Recreates the cluster from storage volumes.","1026922","test_cluster_restore","tests.integration.ha_tests","Mon Oct 14 01:53:57 UTC 2024","passed","Mon Oct 14 02:11:04 UTC 2024","","test_restore_cluster","",""
"Test that async replication works when scaling the clusters.","1242834","test_scaling","tests.integration.ha_tests","Mon Oct 14 02:17:37 UTC 2024","passed","Mon Oct 14 02:38:20 UTC 2024","","test_async_replication","",""
"Test that passwords don't get exposed on postgresql logs.","6618","test_no_password_exposed_on_logs","tests.integration","Mon Oct 14 01:56:01 UTC 2024","passed","Mon Oct 14 01:56:08 UTC 2024","","test_password_rotation","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","1904485","test_backup_aws","tests.integration","Mon Oct 14 01:37:20 UTC 2024","broken","Mon Oct 14 02:09:05 UTC 2024","","test_backups","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","339091","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Oct 14 02:16:07 UTC 2024","broken","Mon Oct 14 02:21:46 UTC 2024","","test_self_healing","",""
"","80365","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","Mon Oct 14 01:53:50 UTC 2024","passed","Mon Oct 14 01:55:11 UTC 2024","","test_self_healing","",""
"Test that relation data, like connection data, is updated correctly when scaling.","685086","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Mon Oct 14 01:51:44 UTC 2024","passed","Mon Oct 14 02:03:09 UTC 2024","","test_db","",""
"Test that's possible to change PostgreSQL parameters.","107489","test_postgresql_parameters_change","tests.integration","Mon Oct 14 01:50:27 UTC 2024","passed","Mon Oct 14 01:52:14 UTC 2024","","test_charm","",""
"Test application deploy in dirty environment with garbage storage from another application.","1019603","test_app_resources_conflicts_v3","tests.integration.ha_tests","Mon Oct 14 01:54:45 UTC 2024","passed","Mon Oct 14 02:11:44 UTC 2024","","test_smoke","",""
"Test that check relation data.","682088","test_relations","tests.integration.new_relations","Mon Oct 14 01:36:35 UTC 2024","passed","Mon Oct 14 01:47:57 UTC 2024","","test_relations_coherence","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","413158","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Mon Oct 14 02:08:56 UTC 2024","passed","Mon Oct 14 02:15:49 UTC 2024","","test_self_healing","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Mon Oct 14 02:11:44 UTC 2024","skipped","Mon Oct 14 02:11:44 UTC 2024","","test_smoke","",""
"Test that TLS is enabled when relating to the TLS Certificates Operator.","899705","test_tls_enabled","tests.integration","Mon Oct 14 01:35:59 UTC 2024","passed","Mon Oct 14 01:50:59 UTC 2024","","test_tls","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","84511","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Mon Oct 14 02:03:43 UTC 2024","passed","Mon Oct 14 02:05:08 UTC 2024","","test_self_healing","",""
"Remove unit with force while storage is alive.","427413","test_app_force_removal","tests.integration.ha_tests","Mon Oct 14 01:39:35 UTC 2024","passed","Mon Oct 14 01:46:42 UTC 2024","","test_smoke","",""
"Test async replication between two PostgreSQL clusters.","461510","test_async_replication","tests.integration.ha_tests","Mon Oct 14 01:49:19 UTC 2024","passed","Mon Oct 14 01:57:00 UTC 2024","","test_async_replication","",""
"","616840","test_nextcloud_db_blocked","tests.integration.new_relations","Mon Oct 14 01:36:20 UTC 2024","passed","Mon Oct 14 01:46:37 UTC 2024","","test_new_relations","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Mon Oct 14 02:12:58 UTC 2024","skipped","Mon Oct 14 02:12:58 UTC 2024","","test_backups","",""
"Deploy Mailman3 Core to test the 'db' relation.","922936","test_mailman3_core_db","tests.integration","Mon Oct 14 01:36:21 UTC 2024","passed","Mon Oct 14 01:51:44 UTC 2024","","test_db","",""
"","1033","test_settings_are_correct[2]","tests.integration","Mon Oct 14 01:50:23 UTC 2024","passed","Mon Oct 14 01:50:24 UTC 2024","","test_charm","",""
"","57","test_exporter_is_up[2]","tests.integration","Mon Oct 14 01:50:21 UTC 2024","passed","Mon Oct 14 01:50:21 UTC 2024","","test_charm","",""
"Test data persists through a primary deletion.","352962","test_persist_data_through_primary_deletion","tests.integration","Mon Oct 14 02:13:06 UTC 2024","passed","Mon Oct 14 02:18:59 UTC 2024","","test_charm","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","Mon Oct 14 02:27:06 UTC 2024","skipped","Mon Oct 14 02:27:06 UTC 2024","","test_self_healing","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","2396671","test_pitr_backup_gcp","tests.integration","Mon Oct 14 01:38:49 UTC 2024","broken","Mon Oct 14 02:18:46 UTC 2024","","test_backups_pitr","",""
"","2154","test_postgresql_locales","tests.integration","Mon Oct 14 01:50:24 UTC 2024","passed","Mon Oct 14 01:50:27 UTC 2024","","test_charm","",""
"Test that in general, there is no change when password validation fails.","11537","test_no_password_change_on_invalid_password","tests.integration","Mon Oct 14 01:55:49 UTC 2024","passed","Mon Oct 14 01:56:01 UTC 2024","","test_password_rotation","",""
"Deploy both charms (application and database) to use in the tests.","344093","test_deploy_charms","tests.integration.relations","Mon Oct 14 01:37:32 UTC 2024","passed","Mon Oct 14 01:43:16 UTC 2024","","test_relations","",""
"","85526","test_freeze_db_process[postgres]","tests.integration.ha_tests","Mon Oct 14 01:59:13 UTC 2024","passed","Mon Oct 14 02:00:38 UTC 2024","","test_self_healing","",""
"","18926","test_extensions_blocking","tests.integration","Mon Oct 14 02:06:12 UTC 2024","passed","Mon Oct 14 02:06:31 UTC 2024","","test_db","",""
"","200376","test_fail_and_rollback","tests.integration.ha_tests","Mon Oct 14 01:53:14 UTC 2024","passed","Mon Oct 14 01:56:34 UTC 2024","","test_upgrade","",""
"Write to primary, read data from secondaries (check consistency).","12194","test_consistency","tests.integration.ha_tests","Mon Oct 14 01:49:18 UTC 2024","passed","Mon Oct 14 01:49:30 UTC 2024","","test_replication","",""
"","110348","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Mon Oct 14 01:43:16 UTC 2024","passed","Mon Oct 14 01:45:06 UTC 2024","","test_relations","",""
"Test basic functionality of database relation interface.","1237","test_database_relation_with_charm_libraries","tests.integration.new_relations","Mon Oct 14 01:52:50 UTC 2024","passed","Mon Oct 14 01:52:51 UTC 2024","","test_new_relations","",""
"Build and deploy three unit of PostgreSQL.","643916","test_build_and_deploy","tests.integration.ha_tests","Mon Oct 14 01:36:21 UTC 2024","passed","Mon Oct 14 01:47:05 UTC 2024","","test_replication","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Mon Oct 14 02:27:06 UTC 2024","skipped","Mon Oct 14 02:27:06 UTC 2024","","test_self_healing","",""
"Test that the relation can be broken and re-established.","442527","test_reestablish_relation","tests.integration.ha_tests","Mon Oct 14 02:07:16 UTC 2024","passed","Mon Oct 14 02:14:39 UTC 2024","","test_async_replication","",""
"","2048","test_data_integrator_creds_keep_on_working","tests.integration.ha_tests","Mon Oct 14 02:04:43 UTC 2024","passed","Mon Oct 14 02:04:45 UTC 2024","","test_async_replication","",""
"","669293","test_deploy","tests.integration","Mon Oct 14 01:36:26 UTC 2024","passed","Mon Oct 14 01:47:35 UTC 2024","","test_subordinates","",""
"","1026","test_get_data_integrator_credentials","tests.integration.ha_tests","Mon Oct 14 01:57:01 UTC 2024","passed","Mon Oct 14 01:57:02 UTC 2024","","test_async_replication","",""
"","79413","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Oct 14 01:55:12 UTC 2024","passed","Mon Oct 14 01:56:31 UTC 2024","","test_self_healing","",""
"Test that async replication fails back correctly.","103074","test_async_replication_failover_in_secondary_cluster","tests.integration.ha_tests","Mon Oct 14 02:15:53 UTC 2024","passed","Mon Oct 14 02:17:36 UTC 2024","","test_async_replication","",""
"","111735","test_scale_down","tests.integration","Mon Oct 14 01:56:20 UTC 2024","passed","Mon Oct 14 01:58:12 UTC 2024","","test_subordinates","",""
"Test that the pre-upgrade-check action runs successfully.","2138","test_pre_upgrade_check","tests.integration.ha_tests","Mon Oct 14 01:51:19 UTC 2024","passed","Mon Oct 14 01:51:21 UTC 2024","","test_upgrade_from_stable","",""
"Test that relation data, like connection data, is updated correctly when scaling.","569395","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Mon Oct 14 01:55:55 UTC 2024","passed","Mon Oct 14 02:05:24 UTC 2024","","test_new_relations","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","552828","test_config_parameters","tests.integration","Mon Oct 14 01:37:51 UTC 2024","passed","Mon Oct 14 01:47:03 UTC 2024","","test_config","",""
"Build and deploy three unit of PostgreSQL.","623922","test_build_and_deploy","tests.integration.ha_tests","Mon Oct 14 01:35:40 UTC 2024","passed","Mon Oct 14 01:46:04 UTC 2024","","test_self_healing","",""
"Build and deploy two PostgreSQL clusters.","877437","test_build_and_deploy","tests.integration.ha_tests","Mon Oct 14 01:39:20 UTC 2024","passed","Mon Oct 14 01:53:57 UTC 2024","","test_restore_cluster","",""
"Build the charm and deploy it.","11389","test_deploy_active","tests.integration","Mon Oct 14 01:35:48 UTC 2024","passed","Mon Oct 14 01:35:59 UTC 2024","","test_tls","",""
"Check that writes in one cluster are not replicated to another cluster.","326283","test_no_data_replicated_between_clusters","tests.integration.ha_tests","Mon Oct 14 01:49:31 UTC 2024","passed","Mon Oct 14 01:54:58 UTC 2024","","test_replication","",""
"Test that there is read-only endpoint in a scaled up cluster.","381141","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Mon Oct 14 01:46:29 UTC 2024","passed","Mon Oct 14 01:52:50 UTC 2024","","test_new_relations","",""
"Test that an application can connect to different clusters of the same database.","25852","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Mon Oct 14 01:55:07 UTC 2024","passed","Mon Oct 14 01:55:32 UTC 2024","","test_new_relations","",""
"","3","test_database_is_up[2]","tests.integration","Mon Oct 14 01:50:21 UTC 2024","passed","Mon Oct 14 01:50:21 UTC 2024","","test_charm","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1223553","test_pitr_backup_aws","tests.integration","Mon Oct 14 01:38:58 UTC 2024","broken","Mon Oct 14 01:59:22 UTC 2024","","test_backups_pitr","",""
"","174769","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Mon Oct 14 02:00:39 UTC 2024","passed","Mon Oct 14 02:03:34 UTC 2024","","test_self_healing","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","695381","test_deploy_stable","tests.integration.ha_tests","Mon Oct 14 01:39:44 UTC 2024","passed","Mon Oct 14 01:51:19 UTC 2024","","test_upgrade_from_stable","",""
