"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1032","test_settings_are_correct[0]","tests.integration","Sat Sep 28 01:39:37 UTC 2024","passed","Sat Sep 28 01:39:38 UTC 2024","","test_charm","",""
"","45","test_exporter_is_up[2]","tests.integration","Sat Sep 28 01:39:37 UTC 2024","passed","Sat Sep 28 01:39:37 UTC 2024","","test_charm","",""
"","4","test_database_is_up[2]","tests.integration","Sat Sep 28 01:39:37 UTC 2024","passed","Sat Sep 28 01:39:37 UTC 2024","","test_charm","",""
"Test that there is no read-only endpoint in a standalone cluster.","22240","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Sat Sep 28 01:39:26 UTC 2024","passed","Sat Sep 28 01:39:49 UTC 2024","","test_new_relations","",""
"","122761","test_modern_endpoint_with_multiple_related_endpoints","tests.integration.relations","Sat Sep 28 01:40:30 UTC 2024","passed","Sat Sep 28 01:42:33 UTC 2024","","test_relations","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Sat Sep 28 02:09:33 UTC 2024","skipped","Sat Sep 28 02:09:33 UTC 2024","","test_self_healing","",""
"Test that there is read-only endpoint in a scaled up cluster.","285736","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","Sat Sep 28 01:39:49 UTC 2024","passed","Sat Sep 28 01:44:34 UTC 2024","","test_new_relations","",""
"","79361","test_interruption_db_process[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Sep 28 01:47:07 UTC 2024","passed","Sat Sep 28 01:48:26 UTC 2024","","test_self_healing","",""
"","1028","test_get_data_integrator_credentials","tests.integration.ha_tests","Sat Sep 28 01:47:44 UTC 2024","passed","Sat Sep 28 01:47:45 UTC 2024","","test_async_replication","",""
"Build and deploy two PostgreSQL cluster in two separate models to test async replication.","639433","test_deploy_async_replication_setup","tests.integration.ha_tests","Sat Sep 28 01:30:00 UTC 2024","passed","Sat Sep 28 01:40:40 UTC 2024","","test_async_replication","",""
"Build, deploy two units of PostgreSQL and do backup in AWS. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","1252360","test_pitr_backup_aws","tests.integration","Sat Sep 28 01:29:50 UTC 2024","broken","Sat Sep 28 01:50:42 UTC 2024","","test_backups_pitr","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","288424","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Sat Sep 28 01:59:25 UTC 2024","broken","Sat Sep 28 02:04:13 UTC 2024","","test_self_healing","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","593846","test_deploy","tests.integration","Sat Sep 28 01:29:43 UTC 2024","passed","Sat Sep 28 01:39:37 UTC 2024","","test_charm","",""
"Build, deploy two units of PostgreSQL and do backup in GCP. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","2020455","test_pitr_backup_gcp","tests.integration","Sat Sep 28 01:33:06 UTC 2024","broken","Sat Sep 28 02:06:46 UTC 2024","","test_backups_pitr","",""
"Test basic functionality of database relation interface.","1241","test_database_relation_with_charm_libraries","tests.integration.new_relations","Sat Sep 28 01:44:34 UTC 2024","passed","Sat Sep 28 01:44:36 UTC 2024","","test_new_relations","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","66632","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sat Sep 28 01:58:01 UTC 2024","passed","Sat Sep 28 01:59:08 UTC 2024","","test_self_healing","",""
"","264397","test_roles_blocking","tests.integration","Sat Sep 28 02:00:44 UTC 2024","passed","Sat Sep 28 02:05:08 UTC 2024","","test_db","",""
"Test that an application can connect to different clusters of the same database.","25742","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Sat Sep 28 01:46:58 UTC 2024","passed","Sat Sep 28 01:47:24 UTC 2024","","test_new_relations","",""
"Test that in general, there is no change when password validation fails.","8358","test_no_password_change_on_invalid_password","tests.integration","Sat Sep 28 01:43:59 UTC 2024","passed","Sat Sep 28 01:44:07 UTC 2024","","test_password_rotation","",""
