"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Thu Dec 26 01:43:01 UTC 2024","skipped","Thu Dec 26 01:43:01 UTC 2024","","test_db","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"","0","test_database_is_up[0]","tests.integration","Thu Dec 26 01:47:23 UTC 2024","skipped","Thu Dec 26 01:47:23 UTC 2024","","test_charm","",""
"Test that relation data, like connection data, is updated correctly when scaling.","0","test_relation_data_is_updated_correctly_when_scaling","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that the relation can be broken and re-established.","0","test_reestablish_relation","tests.integration.ha_tests","Thu Dec 26 01:44:34 UTC 2024","skipped","Thu Dec 26 01:44:34 UTC 2024","","test_async_replication","",""
"Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","493547","test_deploy","tests.integration","Thu Dec 26 01:39:10 UTC 2024","broken","Thu Dec 26 01:47:23 UTC 2024","","test_charm","",""
"Test basic functionality of database relation interface.","0","test_database_relation_with_charm_libraries","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that user can't connect with empty password.","0","test_db_connection_with_empty_password","tests.integration","Thu Dec 26 01:42:23 UTC 2024","skipped","Thu Dec 26 01:42:23 UTC 2024","","test_password_rotation","",""
"Test that an application can request additional databases using the same interface.","0","test_an_application_can_request_multiple_databases","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that the admin role gives access to all the databases.","0","test_admin_role","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that async replication fails over correctly.","0","test_async_replication_failover_in_main_cluster","tests.integration.ha_tests","Thu Dec 26 01:44:34 UTC 2024","skipped","Thu Dec 26 01:44:34 UTC 2024","","test_async_replication","",""
"","0","test_invalid_extra_user_roles","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test that the password can't be set to an empty string.","0","test_empty_password","tests.integration","Thu Dec 26 01:42:23 UTC 2024","skipped","Thu Dec 26 01:42:23 UTC 2024","","test_password_rotation","",""
"Build and deploy two PostgreSQL clusters.","466082","test_build_and_deploy","tests.integration.ha_tests","Thu Dec 26 01:34:45 UTC 2024","broken","Thu Dec 26 01:42:31 UTC 2024","","test_restore_cluster","",""
"Remove unit with force while storage is alive.","489879","test_app_force_removal","tests.integration.ha_tests","Thu Dec 26 01:34:55 UTC 2024","broken","Thu Dec 26 01:43:05 UTC 2024","","test_smoke","",""
"Test that there is no read-only endpoint in a standalone cluster.","0","test_no_read_only_endpoint_in_standalone_cluster","tests.integration.new_relations","Thu Dec 26 01:45:04 UTC 2024","skipped","Thu Dec 26 01:45:04 UTC 2024","","test_new_relations","",""
"Test async replication between two PostgreSQL clusters.","0","test_async_replication","tests.integration.ha_tests","Thu Dec 26 01:44:34 UTC 2024","skipped","Thu Dec 26 01:44:34 UTC 2024","","test_async_replication","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","","unknown","","","test_self_healing","",""
"","0","test_scale_up","tests.integration","Thu Dec 26 01:43:07 UTC 2024","skipped","Thu Dec 26 01:43:07 UTC 2024","","test_subordinates","",""
"Recreates the cluster from storage volumes.","0","test_cluster_restore","tests.integration.ha_tests","Thu Dec 26 01:42:31 UTC 2024","skipped","Thu Dec 26 01:42:31 UTC 2024","","test_restore_cluster","",""
